unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
088655e27c0153e87f9b0a3fdc0f3bfec656891e,4d14b07e48bf00b4ae2c7cba81c03fed7b9972f01d58287dd27306f7a4938c38ef5f9fc6205764f47855c1baed5f5d78a288f273c74651d3e738d5c9a1ee6a95,2014-03-08 20:15:00 UTC,2014-03-08 20:30:00 UTC,1140,2.9,17031080201,17031062300,8,6,11.45,0.0,0.0,1.5,12.95,Cash,Taxi Affiliation Services,41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
349f7d60a748c4842272341995ab7957d9d0e2b0,18bf320c631b30051ba56fee695de0b71e3342732afcde5e817784ce7901015de24e50206501897059cce9c113689eff1201a7caa41cf38ace72838ad8735ee7,2014-07-19 23:30:00 UTC,2014-07-19 23:45:00 UTC,780,2.9,17031080201,17031062300,8,6,10.05,0.0,0.0,1.0,11.05,Cash,Dispatch Taxi Affiliation,41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
00a659c5605a278ad21e2da78df497cd08491710,ba7fe17332e5904c0457fc5b886bf8a0da57dacb98a801b8f6d085277b0815ff4440273ff05d4cb7161c717883b58eeb5f531e4069ff69effbfbf45cfc4ccc51,2014-07-22 15:30:00 UTC,2014-07-22 15:45:00 UTC,480,2.2,17031071400,17031062300,7,6,7.85,3.0,0.0,0.0,10.85,Credit Card,Dispatch Taxi Affiliation,41.922082541,-87.634156093,POINT (-87.6341560931 41.922082541),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
269193192499bcaa4bbc99dc77669595c7bed15a,9ff09a41e365a08e3a1f837d352c1503eea1d454c4a336316a76917d8bdc5d4c31debb1cfd67470768497f2e709e3f74c7467db3c9e06357be1442b8491e001f,2014-07-17 15:45:00 UTC,2014-07-17 15:45:00 UTC,420,1.4,17031061902,17031062300,6,6,6.25,0.0,0.0,0.0,6.25,Cash,Taxi Affiliation Services,41.943155086,-87.640698076,POINT (-87.640698076 41.9431550855),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
362b51061ccfa69b449649aa58f4b266449d9020,c07b66852d62e4ca90da2465180f752cf58f1881227d5a48bea09305e6e55c09a9185de8e8732344e8c7e0c4e2ef01ec99081cf218a0c560cb5c3b881c90c207,2014-07-12 20:30:00 UTC,2014-07-12 20:30:00 UTC,300,1.0,17031061902,17031062300,6,6,5.65,0.0,0.0,1.5,7.15,Cash,Choice Taxi Association,41.943155086,-87.640698076,POINT (-87.640698076 41.9431550855),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
56c068d1f6953a808eef7ac5f5771d2a3c360868,84444a9efa300becb665fc4915baa49e9c761b8817fad0510f756e79ed7304705863bca22dfdf446cc3082021ee300a674e165c680213bf9c6691c1e64882986,2014-06-07 22:30:00 UTC,2014-06-07 22:45:00 UTC,600,1.3,17031061902,17031062300,6,6,7.05,2.0,0.0,2.0,11.05,Credit Card,KOAM Taxi Association,41.943155086,-87.640698076,POINT (-87.640698076 41.9431550855),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
d3c8722f115b70681e66b30b62ab4e5213b36209,80b33c6123e5192e254b219f429bd376d02aad87b9bc2ef89095cd79a668e089e0e203e904e71875f7936c9c1c227213e737b5a666f690a815f88735e42b9691,2014-06-27 22:15:00 UTC,2014-06-27 22:45:00 UTC,1320,0.4,17031281900,17031062300,28,6,18.05,3.6,0.0,0.0,21.65,Credit Card,Taxi Affiliation Services,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
fd1d2635673a7b2ed9bc97de0f5591ef0ff114ac,12d0a7ef4578d2ccf43a5ede17e208aff5d266e8b338b3a902d2e1d877028f65528b3ee863ad41cf48ce9528e06ce9283df5ddc82ca4368165d91614fa9a1da1,2014-07-17 18:30:00 UTC,2014-07-17 19:00:00 UTC,1560,5.2,17031281900,17031062300,28,6,15.65,0.0,0.0,0.0,15.65,Cash,Taxi Affiliation Services,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
ae569eccab0d1aebcf07a4ce7b7b3f16545d029e,bc1c0381e3bca623e6c04f3410f7b67201a9fc85c6b66d0f420a88099d38448f9b9874e246da49cf2ef32ea3d027eec9c5b484fe77dbfc033c389b5576ac66bd,2014-06-17 22:15:00 UTC,2014-06-17 22:15:00 UTC,540,0.0,17031063100,17031062300,6,6,6.65,0.0,0.0,0.0,6.65,Cash,Taxi Affiliation Services,41.938232293,-87.646782081,POINT (-87.6467820813 41.938232293),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
6c275e8dae2fdbef483cd8f845ad13c98798a7e1,db6676bf734c043869e21f37386c67f0fca7bf488d13b62e4970132bcb27a96e472b7bb75dd659ce92c0e9e6477abf08c57b0ed3c484af8711123d54422bc125,2014-07-13 00:30:00 UTC,2014-07-13 00:30:00 UTC,300,0.8,17031062000,17031062300,6,6,5.05,0.0,0.0,1.0,6.05,No Charge,Choice Taxi Association,41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
13dc9b1d49b8d2eaf54d604015f7e48190f5a442,e88e44c3a70002c1612d2e06cadeb38dcf23a697a15adda054c06a5bab688be0e25b14e435d61f897c0c9abdcc6b13a6af7c190f14245a73b7e690a3342b22bb,2014-08-20 18:30:00 UTC,2014-08-20 18:30:00 UTC,300,0.0,17031062000,17031062300,6,6,5.45,0.0,0.0,0.0,5.45,Cash,Blue Ribbon Taxi Association Inc.,41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
040a7478a05698a9e5cccf5e9edfeceda98accb1,af81055879d24a95160c247f6cd3e00fe32d181008290277ce6c561770e1d4a3103e389b411802e76dbd53b1988e7e743575899645ee81f5bf218968a64592d3,2014-07-16 23:00:00 UTC,2014-07-16 23:15:00 UTC,420,0.0,17031062000,17031062300,6,6,5.85,0.0,0.0,0.0,5.85,Cash,Taxi Affiliation Services,41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
c35c81c4a8e09fccd216cdc6c3a4e3c2c5144ca1,201dd896fb3943acb07f7140a45ba0b18d614813f6a7ef81a4b417e3b9bce416a1b7841a433bdb856bcfd5b314ac8fbad9858d90f8271325c3753301768c8f59,2015-07-25 22:15:00 UTC,2015-07-25 22:15:00 UTC,420,1.1,17031062000,17031062300,6,6,5.85,2.0,0.0,1.5,9.35,Credit Card,Taxi Affiliation Services,41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
02a78e84a0b9374e606b65cd41b65805891191d7,38e76b98810925c37414db66db5639e5ddf49c0dbda887da38c63d1335ad66ecd8a566c34553dddcf17fdac0c893f8768449bedf93d94b46ed8d9238fa6a4ea7,2014-08-03 02:15:00 UTC,2014-08-03 02:15:00 UTC,360,0.7,17031062000,17031062300,6,6,5.25,0.0,0.0,0.0,5.25,Cash,3591- Chuk's Cab,41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
40351e772edf1470d0ee5ca4594cad15b4cff448,507c504a8f5161affb83686119ddfc4961456b000700b843cafabd7201b067504fd11c73a5cbb1a4a6d386e76efd233ece3ec6743da7762635b402d3bb4f1b32,2014-06-27 22:30:00 UTC,2014-06-27 22:30:00 UTC,240,0.0,17031062800,17031062300,6,6,4.65,0.0,0.0,1.0,5.65,Cash,Taxi Affiliation Services,41.936159071,-87.661265218,POINT (-87.6612652184 41.936159071),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
ca72e70682d5c13c81d9d56f906b54b3af5cf9e1,854a14506d72f2bd6c33ef9098641c9d627862f353f833a26e8ef96cef9658a265cdf028604690552b287f01a49befdbec12f63883a2ec120c3547037a7311b6,2014-07-27 00:00:00 UTC,2014-07-27 00:00:00 UTC,240,0.5,17031062800,17031062300,6,6,4.85,0.0,0.0,2.0,6.85,Cash,Taxi Affiliation Services,41.936159071,-87.661265218,POINT (-87.6612652184 41.936159071),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
fd843072e1cf2f84a4dce621f15a4040d6a5ea34,5682db197ea190555ab31500bb348bf438787c0b09e9acba6e2ec3aafd653cd207a62ec8742476218fd150aebc2f519f60507334618163e0926893eeb13c10a3,2014-07-12 22:45:00 UTC,2014-07-12 23:00:00 UTC,420,0.0,17031070600,17031062300,7,6,6.25,0.0,0.0,1.5,7.75,Cash,Taxi Affiliation Services,41.928763006,-87.665676837,POINT (-87.665676837 41.9287630064),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
c0ea7ab96f27e9dcd7950ffd4b4e3bd161822f9f,ed43a7130c8be02bcfaf7efd98ba04f1a0ed96eef703b9f235c1e9b5753a9d7f342dbca0a6a288a73db4df152dcc4498d47049adb5a9e15637d04c9b6139f43a,2014-06-29 04:00:00 UTC,2014-06-29 04:00:00 UTC,120,0.4,17031062400,17031062300,6,6,4.05,1.0,0.0,1.5,6.55,Credit Card,Taxi Affiliation Services,41.941555829,-87.666288887,POINT (-87.6662888874 41.941555829),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
2740900a5bc036070606bdc131af37cdb254146c,c8de7252698d40589e705ed134d71f8fd869ad23ceee4d941909af7e2b3c9079c008f1627169c8b672e577a1adf45731685155f4b06333f758dcba2ecd9f58c4,2014-07-12 20:45:00 UTC,2014-07-12 20:45:00 UTC,420,1.5,17031060100,17031062300,6,6,6.85,0.0,0.0,3.04,9.89,Cash,Taxi Affiliation Services,41.957530922,-87.66661144,POINT (-87.6666114405 41.957530922),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
4fa28b4b9f48dac7a2fabd1881045b115d4961f0,13449628ffc62c70df3e9439374ee96ab03cb2d119786e87b6a3bed701e3824ced3eb9b3842da5064d5193c619270ab3ff684236ea138e559ac825458d4bf166,2014-07-19 02:00:00 UTC,2014-07-19 02:15:00 UTC,900,0.0,17031062500,17031062300,6,6,8.85,0.0,0.0,0.0,8.85,Cash,Taxi Affiliation Services,41.941488234,-87.671107656,POINT (-87.671107656 41.9414882338),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
b3daeb9cf12aa218432c10654761800e00cec210,e551734422309786d97df34cb349c5986bb153a027e747d084c2ed9ca7d2018c72a8f4c3f6d3fcef53f0f9f679c3a9e0d6e8abf7ef4ea9bc7957aec987d46ddf,2014-06-29 01:15:00 UTC,2014-06-29 01:15:00 UTC,180,0.0,17031062500,17031062300,6,6,4.65,0.0,0.0,1.0,5.65,Cash,Taxi Affiliation Services,41.941488234,-87.671107656,POINT (-87.671107656 41.9414882338),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
5fb717e6a138bd6cd542969bb9383a16c086169f,d316c84be4b690f51ea89cdf1f92840b2a933f176b26c0b7badfddf5da36b3bc2790b32c70ae58866bccc863da487f38a8ea09e301a975ddc780597ffb95c6ba,2014-07-19 22:45:00 UTC,2014-07-19 22:45:00 UTC,360,1.5,17031060300,17031062300,6,6,6.25,0.0,0.0,0.0,6.25,Cash,Northwest Management LLC,41.950605232,-87.671332488,POINT (-87.671332488 41.9506052324),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
d1233ac8bb735e8e78d8fe2221df885a7d9371d0,1a9f0188874ee240e95f2713388e0ee930b07996909b35a0b7731e45fbe7dec4c60b090d7ef8641e332ab12c9c379d4a81c6083c91442b42628a9e00ad25f71b,2014-05-31 21:15:00 UTC,2014-05-31 21:30:00 UTC,600,0.0,17031832300,17031062300,22,6,8.05,0.0,0.0,0.0,8.05,Cash,Choice Taxi Association,41.91922505,-87.671445766,POINT (-87.671445766 41.9192250505),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
72d637168d10e8ec51defc95c6a10aa8f020ad08,53c712575d7763eef95e1bd0c056f1d6c55b65bc3a2161458eb806b8e5d6581a310bf1d7172a4d2ed09e4678a315fafd058a3647928f79beb42e64c498e2836a,2015-07-25 00:15:00 UTC,2015-07-25 00:15:00 UTC,360,1.9,17031832300,17031062300,22,6,7.05,0.0,0.0,0.0,7.05,Cash,Taxi Affiliation Services,41.91922505,-87.671445766,POINT (-87.671445766 41.9192250505),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
19141fc278ecfc3fe74f966549f43698edec2f3f,add231cd28a10bad404a28e49708e6dae667fccd04ca4b2969ca0691717c4636d1cbdc88c780cd2b1664e6bc18b7225dc0f1d2967410fb0f9f1210ef6e75cbd5,2014-07-12 22:30:00 UTC,2014-07-12 22:45:00 UTC,660,0.0,17031832300,17031062300,22,6,8.45,0.0,0.0,0.0,8.45,Cash,Northwest Management LLC,41.91922505,-87.671445766,POINT (-87.671445766 41.9192250505),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
e86fcde25c49cdc8d1606baeb685ae37bf5a1e9c,ebd9dbc2d52a59726816f1e3b745418f883442cfd431bd2aed7213e47c9a7079707276e4f1c3d7eb69b657a97b3ee4620ccae3d726ea6213fb8c34bb003648d2,2014-07-12 20:30:00 UTC,2014-07-12 20:30:00 UTC,480,0.0,17031832300,17031062300,22,6,7.65,1.0,0.0,0.0,8.65,Credit Card,Taxi Affiliation Services,41.91922505,-87.671445766,POINT (-87.671445766 41.9192250505),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
448a83f5bdd8d01a7f83d9b11c3d7584112b1c50,fcff47c0714c3d1a1ee9f6c36ea2854b938fadea98f2b558a4450d4f5bbfa6799aaa1fe905d984488b809a88d75caf684d1622fb75d45de4c4a6421cde251ffe,2014-06-29 02:15:00 UTC,2014-06-29 02:30:00 UTC,960,3.9,17031030300,17031062300,77,6,11.45,0.0,0.0,0.0,11.45,Cash,Taxi Affiliation Services,41.99438102,-87.672538401,POINT (-87.672538401 41.9943810196),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
57e1fe73d0bef02fe801a757fccde3f4b3577b3b,634bc0295489ab0b50cebcc10d6d3e0b8ed7dc079e94730bd350ab9d7add8d22db6cd204c0194fd89bb8073aff02d902752f7570dedb8d12caea8a8a29b97464,2014-07-13 00:30:00 UTC,2014-07-13 00:45:00 UTC,900,3.0,17031241400,17031062300,24,6,10.05,2.5,0.0,2.5,15.05,Credit Card,Choice Taxi Association,41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
d726c67ee35a5cecde91cf96f8edafeb1f63fbd9,ae6ec23c69d74e3a0a765ce3ab829c6735ed0377370ed30da952f08ff01b7508e5d4474460a26dd1d7805e609c11baeca0d658949e8631f7845df15a44622548,2014-06-29 02:45:00 UTC,2014-06-29 03:00:00 UTC,1200,4.6,17031241400,17031062300,24,6,13.25,0.0,0.0,1.5,14.75,Cash,Dispatch Taxi Affiliation,41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
5cd297c21d33960ecf94c9ab7ddf6931c32e34ff,7f7b8460175e2fafd1ea35903c8c8482d76dd4e610e200b60d53143e35128f3b5172ec3d8b0bf1dfc9b4c093ecf91a5c9bc935422e1cfe2f28d02b6d3bbb3f92,2014-07-19 14:45:00 UTC,2014-07-19 15:00:00 UTC,1080,0.1,17031241400,17031062300,24,6,10.65,0.0,0.0,1.0,11.65,Cash,Taxi Affiliation Services,41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
db4e81e143dd9dcff14233b234f57acf2f065e83,833e49f9757b594a8a6765b93d1f7d8ad483e61c3a89d1a808ef40a33940ccaac349d4aec1e6415a079b1bc3a13f186b5af03683e52ed789153e97a3d59557a8,2014-07-20 23:15:00 UTC,2014-07-20 23:30:00 UTC,660,0.0,17031241400,17031062300,24,6,8.85,0.0,0.0,0.0,8.85,Cash,Taxi Affiliation Services,41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
4f3fae68537fb875f4a336f3f991aa739dd67b53,e6c5dde151926cde8d2f0f45968183a5b035748e3c9fba29e9c2e608ea0bebb58e5d5051637e07bee7d8199453ffdea58a45e65ff7ded3031d35aa09f504d549,2014-07-19 02:00:00 UTC,2014-07-19 02:15:00 UTC,960,0.2,17031241400,17031062300,24,6,11.85,0.0,0.0,1.5,13.35,Cash,Taxi Affiliation Services,41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
67485d97352b5419c55cdaaae32737380a99b725,9bd591de3c69a1ea822121031569f4e8912d90a6ee893844e38431452a5ed502d69ff02fa4fefec10de202bde1c897c7cff15740ec03aa4fbb72ba1b577e63d0,2014-07-12 22:45:00 UTC,2014-07-12 22:45:00 UTC,300,0.9,17031051300,17031062300,5,6,5.45,0.0,0.0,1.0,6.45,Cash,KOAM Taxi Association,41.935983574,-87.675821928,POINT (-87.6758219283 41.935983574),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
3e25cd03e2979afe38aedf1c7e16aeb18dcf6ffd,f7a01f8ea2d85917f085ecadfb843a9749c241dc4f2c83172e7a9b98a159ea03a7f79a96bd55260aef050163e12fd4eb0093dcf6166ea1add9f976fb4d265342,2014-06-27 22:30:00 UTC,2014-06-27 22:30:00 UTC,180,0.6,17031051300,17031062300,5,6,4.65,0.0,0.0,1.0,5.65,Cash,Top Cab Affiliation,41.935983574,-87.675821928,POINT (-87.6758219283 41.935983574),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
5239a26f8b9f02c35075f7d85b7ea0ccd57bdbc8,7f8c5c7d2db53a8c86c661199f322759984b3125ff0efa23f07a7b322b948f07941797d0273d7b18f2bd05e0e74f018958d14ebecd107c688eb61f0c32b0250b,2014-07-26 00:30:00 UTC,2014-07-26 00:30:00 UTC,300,1.0,17031051300,17031062300,5,6,5.45,0.0,0.0,0.0,5.45,Cash,Taxi Affiliation Services,41.935983574,-87.675821928,POINT (-87.6758219283 41.935983574),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
9496c6ec2f257872ce59fc6f2a16f0ff6a058b5d,444a10db2a60293aca7a7e53b6a65bfae2fb054d213226f6ddd3e4eba2e07337343a8d960f17bb06ce632559e34c5675702128574408646ca06a3b681cee00f3,2015-07-24 20:15:00 UTC,2015-07-24 21:00:00 UTC,2700,1.0,17031980100,17031062300,56,6,39.25,8.25,0.0,2.0,49.5,Credit Card,Blue Ribbon Taxi Association Inc.,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
c601150b93e252a0c8ee8aed453da15d8d62245c,5c78c5559745ccabee7c1cd447d5f6f4074c57d945f3c35b7444e7e948ba781ec89dd127f18bd396af88f4a7868a793bec374818115fa7912ca7b071135be7d3,2014-07-17 16:30:00 UTC,2014-07-17 17:15:00 UTC,2640,0.0,17031980100,17031062300,56,6,38.25,8.05,0.0,2.0,48.3,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
354c6d458695830e82c83ef6e1efec0f6e2d868a,bf94ef60fc5ff46add1644ac9f7b39dda81402cd865c46ca14794f741557f624c2f13c99436c28c06e01f613ccba0cf12b1a58a86a606c276163a96f205ae25f,2014-07-16 22:45:00 UTC,2014-07-16 23:15:00 UTC,1440,14.7,17031980100,17031062300,56,6,30.85,0.0,0.0,2.0,32.85,Cash,Dispatch Taxi Affiliation,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
5117bd6fd6ad3bee9470dd2781f073172d258317,cff368b7deb69cd7eb7fb29b1e1cc0a0f03ff0013533a4ecd39bd79ea02112fd103b7a54e8c1e9b5c1488e6266ef00ecf395b5182e7ad6822f4d6f83d4d0cef0,2014-07-25 23:45:00 UTC,2014-07-26 00:15:00 UTC,2220,17.2,17031980100,17031062300,56,6,37.25,7.85,0.0,2.0,47.1,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
9004870fd577f8ebd447d8785897bc3df6892661,00fbd9a7e5fce4db91d74af6c82fc74f07d246b40435a71356a60c170ef136ab5f853dce0cd6a6443dc01eb817d4048e22537c521d508533b79574bad77e9c81,2014-07-26 00:00:00 UTC,2014-07-26 00:30:00 UTC,1680,17.3,17031980100,17031062300,56,6,35.65,7.5,0.0,2.0,45.15,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
68b9f2bd9eb086c0e983f6cf6f661601fb7b43a5,86b44661584b9869c822d267a43f47b84ccaf76bfc402afea0028990b0e8329b4d79763b0d148412f5eafaf59bd8aa4c2c73f501efac831794acdf90cefe0a0f,2014-07-23 23:45:00 UTC,2014-07-24 00:00:00 UTC,960,0.0,17031081402,17031062300,8,6,14.45,0.0,0.0,1.0,15.45,Cash,Taxi Affiliation Services,41.891971508,-87.612945414,POINT (-87.6129454143 41.8919715078),41.9416281,-87.661443368,POINT (-87.6614433685 41.9416281)
